"","date","location","maxtemp","sunshine","precipitation","cloudcover"
"345341",2000-07-19,"Maastricht",19.3,1.4,5,6
"345351",2000-07-20,"Maastricht",21.8,9.1,0,4
"345361",2000-07-21,"Maastricht",21.1,9.8,0,4
"345371",2000-07-22,"Maastricht",17.9,1.4,-1,6
"345381",2000-07-23,"Maastricht",22.5,7.6,0,5
"345391",2000-07-24,"Maastricht",19.9,0.2,116,7
"345401",2000-07-25,"Maastricht",16.1,0,151,8
"345411",2000-07-26,"Maastricht",16.7,0,-1,8
"345421",2000-07-27,"Maastricht",21.1,1.1,98,6
"345431",2000-07-28,"Maastricht",21,4.2,138,7
"345441",2000-07-29,"Maastricht",19.6,1,11,7
"345451",2000-07-30,"Maastricht",22,3.1,3,5
"345461",2000-07-31,"Maastricht",24.8,9.2,0,4
"345471",2000-08-01,"Maastricht",28.1,10.5,0,3
"345481",2000-08-02,"Maastricht",22.3,8.6,11,5
"345491",2000-08-03,"Maastricht",22.3,5.6,-1,5
"345501",2000-08-04,"Maastricht",21.1,2.2,2,5
"345511",2000-08-05,"Maastricht",23.1,7.5,0,4
"345521",2000-08-06,"Maastricht",24.6,4.6,-1,6
"345531",2000-08-07,"Maastricht",24,3.2,-1,7
"345541",2000-08-08,"Maastricht",23.8,4.4,24,6
"345551",2000-08-09,"Maastricht",24.5,8.9,0,4
"345561",2000-08-10,"Maastricht",22.9,5.6,-1,6
"345571",2000-08-11,"Maastricht",25.2,10.4,0,4
"345581",2000-08-12,"Maastricht",26.4,11.4,0,2
"345591",2000-08-13,"Maastricht",29.3,11.3,0,0
"345601",2000-08-14,"Maastricht",27.7,6.7,6,5
"345611",2000-08-15,"Maastricht",22,2.1,10,7
"345621",2000-08-16,"Maastricht",23.2,3.1,59,7
"345631",2000-08-17,"Maastricht",23.1,6,30,6
"345641",2000-08-18,"Maastricht",23.9,4.8,36,7
"345651",2000-08-19,"Maastricht",23.1,3.4,50,7
"345661",2000-08-20,"Maastricht",22.3,1.8,147,7
"345671",2000-08-21,"Maastricht",19.9,4.5,38,7
"345681",2000-08-22,"Maastricht",22.2,10.1,0,4
"345691",2000-08-23,"Maastricht",22.3,11.5,0,2
"345701",2000-08-24,"Maastricht",24.8,11.7,0,1
"345711",2000-08-25,"Maastricht",22.7,12.4,0,2
"345721",2000-08-26,"Maastricht",29,11.8,0,4
"345731",2000-08-27,"Maastricht",21.6,3.1,82,6
"345741",2000-08-28,"Maastricht",20.6,8.5,-1,4
"345751",2000-08-29,"Maastricht",21,7.5,0,5
"345761",2000-08-30,"Maastricht",20.7,8.7,-1,5
"345771",2000-08-31,"Maastricht",21.8,10.6,0,3
"345781",2000-09-01,"Maastricht",19.2,2.6,35,7
"345791",2000-09-02,"Maastricht",17,1.5,82,7
"345801",2000-09-03,"Maastricht",17.2,2.8,1,7
"345811",2000-09-04,"Maastricht",16.2,1.4,8,7
"345821",2000-09-05,"Maastricht",18.5,6.7,0,6
"345831",2000-09-06,"Maastricht",15.7,0,51,7
"345841",2000-09-07,"Maastricht",17.6,4.9,-1,6
"345851",2000-09-08,"Maastricht",21.2,3,-1,7
"345861",2000-09-09,"Maastricht",23.5,5,-1,5
"345871",2000-09-10,"Maastricht",25.2,7.7,0,2
"345881",2000-09-11,"Maastricht",25.9,10.9,0,2
"345891",2000-09-12,"Maastricht",27.1,4.3,-1,6
"345901",2000-09-13,"Maastricht",19.5,1.1,0,7
"345911",2000-09-14,"Maastricht",21.9,4,0,5
"345921",2000-09-15,"Maastricht",23.9,4.7,114,6
"345931",2000-09-16,"Maastricht",16.2,0,359,8
"345941",2000-09-17,"Maastricht",15.7,0,41,7
"345951",2000-09-18,"Maastricht",20.2,7.8,0,3
"345961",2000-09-19,"Maastricht",23.3,10.7,-1,3
"345971",2000-09-20,"Maastricht",16.5,0,75,8
"345981",2000-09-21,"Maastricht",19.5,6,0,6
"345991",2000-09-22,"Maastricht",20.8,7.3,0,4
"346001",2000-09-23,"Maastricht",19.4,10.5,0,3
"346011",2000-09-24,"Maastricht",21.7,10.6,-1,6
"346021",2000-09-25,"Maastricht",19.8,8,-1,5
"346031",2000-09-26,"Maastricht",23.4,7.4,0,4
"346041",2000-09-27,"Maastricht",20.1,3.9,-1,6
"346051",2000-09-28,"Maastricht",18.3,0.2,39,8
"346061",2000-09-29,"Maastricht",23.3,1.9,0,7
"346071",2000-09-30,"Maastricht",17,0.1,50,8
"346081",2000-10-01,"Maastricht",16.1,3.2,197,6
"346091",2000-10-02,"Maastricht",16.5,3.5,5,6
"346101",2000-10-03,"Maastricht",17.3,6,1,5
"346111",2000-10-04,"Maastricht",15.4,0.8,5,7
"346121",2000-10-05,"Maastricht",15.8,0.9,24,7
"346131",2000-10-06,"Maastricht",13.1,3.4,7,6
"346141",2000-10-07,"Maastricht",12.3,3.2,15,3
"346151",2000-10-08,"Maastricht",11.8,0,55,7
"346161",2000-10-09,"Maastricht",13.5,6.2,14,5
"346171",2000-10-10,"Maastricht",11,4.3,32,6
"346181",2000-10-11,"Maastricht",13.5,4.9,39,5
"346191",2000-10-12,"Maastricht",15.6,4.9,0,5
"346201",2000-10-13,"Maastricht",14.5,2.9,0,5
"346211",2000-10-14,"Maastricht",15.1,7.3,0,3
"346221",2000-10-15,"Maastricht",11.4,0,2,8
"346231",2000-10-16,"Maastricht",15.7,0.9,43,7
"346241",2000-10-17,"Maastricht",13.7,5.5,-1,4
"346251",2000-10-18,"Maastricht",12.2,0,7,8
"346261",2000-10-19,"Maastricht",15.5,2.2,127,6
"346271",2000-10-20,"Maastricht",17,6.3,0,5
"346281",2000-10-21,"Maastricht",18.6,1.7,0,7
"346291",2000-10-22,"Maastricht",21,8.3,0,2
"346301",2000-10-23,"Maastricht",19.7,4.1,18,6
"346311",2000-10-24,"Maastricht",13.9,1.3,0,7
"346321",2000-10-25,"Maastricht",13.8,0,42,7
"346331",2000-10-26,"Maastricht",13.3,4.3,-1,5
"346341",2000-10-27,"Maastricht",12.5,0,52,8
"346351",2000-10-28,"Maastricht",14.8,0.2,38,8
"346361",2000-10-29,"Maastricht",12.8,3.6,24,5
"346371",2000-10-30,"Maastricht",13.3,0,68,8
"346381",2000-10-31,"Maastricht",11.5,1.8,9,6
"346391",2000-11-01,"Maastricht",11,1.6,45,5
"346401",2000-11-02,"Maastricht",13.3,3,27,4
"346411",2000-11-03,"Maastricht",10.9,3.1,-1,5
"346421",2000-11-04,"Maastricht",8.6,0.8,5,5
"346431",2000-11-05,"Maastricht",10.1,5.5,0,6
"346441",2000-11-06,"Maastricht",12.1,0.7,8,7
"346451",2000-11-07,"Maastricht",9.6,0.2,17,7
"346461",2000-11-08,"Maastricht",9.3,0,29,7
"346471",2000-11-09,"Maastricht",9.4,1.7,7,6
"346481",2000-11-10,"Maastricht",9.1,4.2,0,5
"346491",2000-11-11,"Maastricht",10.5,4.3,0,6
"346501",2000-11-12,"Maastricht",11.5,0,61,7
"346511",2000-11-13,"Maastricht",10.4,0.9,3,7
"346521",2000-11-14,"Maastricht",9.3,3,-1,6
"346531",2000-11-15,"Maastricht",9.7,2.6,4,4
"346541",2000-11-16,"Maastricht",9.6,0.9,18,6
"346551",2000-11-17,"Maastricht",7,2.1,-1,4
"346561",2000-11-18,"Maastricht",8.4,2.7,-1,6
"346571",2000-11-19,"Maastricht",10.1,0.5,9,7
"346581",2000-11-20,"Maastricht",7.5,0.6,35,7
"346591",2000-11-21,"Maastricht",8.3,1.4,25,6
"346601",2000-11-22,"Maastricht",11.2,0.5,12,4
"346611",2000-11-23,"Maastricht",12.4,1.1,73,7
"346621",2000-11-24,"Maastricht",9.4,2.6,0,4
"346631",2000-11-25,"Maastricht",10.1,3.4,37,7
"346641",2000-11-26,"Maastricht",8.8,1.9,4,5
"346651",2000-11-27,"Maastricht",9.4,3.5,1,5
"346661",2000-11-28,"Maastricht",14.4,0.2,83,7
"346671",2000-11-29,"Maastricht",14.2,0.2,0,6
"346681",2000-11-30,"Maastricht",13.3,4.1,0,4
"346691",2000-12-01,"Maastricht",13.9,0.2,22,7
"346701",2000-12-02,"Maastricht",13.8,1.2,1,6
"346711",2000-12-03,"Maastricht",11.9,0,3,6
"346721",2000-12-04,"Maastricht",9.5,1.3,12,4
"346731",2000-12-05,"Maastricht",13.5,3.5,1,5
"346741",2000-12-06,"Maastricht",12.8,0,18,6
"346751",2000-12-07,"Maastricht",14.4,0,4,7
"346761",2000-12-08,"Maastricht",15.1,4.6,3,4
"346771",2000-12-09,"Maastricht",11.6,3.3,2,4
"346781",2000-12-10,"Maastricht",11.3,0,50,7
"346791",2000-12-11,"Maastricht",13.6,5.1,36,7
"346801",2000-12-12,"Maastricht",13.6,0,73,8
"346811",2000-12-13,"Maastricht",12.5,2,33,6
"346821",2000-12-14,"Maastricht",9.2,0,28,7
"346831",2000-12-15,"Maastricht",5.8,0,32,7
"346841",2000-12-16,"Maastricht",4.4,5.5,0,5
"346851",2000-12-17,"Maastricht",5.3,4.8,0,5
"346861",2000-12-18,"Maastricht",5.2,0,18,7
"346871",2000-12-19,"Maastricht",7.4,1,11,7
"346881",2000-12-20,"Maastricht",3.3,2.1,0,3
"346891",2000-12-21,"Maastricht",3.1,6.1,0,1
"346901",2000-12-22,"Maastricht",1.2,6.8,0,1
"346911",2000-12-23,"Maastricht",7.8,6.8,0,1
"346921",2000-12-24,"Maastricht",5.8,0,1,7
"346931",2000-12-25,"Maastricht",0.8,0,-1,8
"346941",2000-12-26,"Maastricht",-0.3,0,14,8
"346951",2000-12-27,"Maastricht",0.9,0,15,8
"346961",2000-12-28,"Maastricht",3,1.5,11,6
"346971",2000-12-29,"Maastricht",1.7,1.7,23,6
"346981",2000-12-30,"Maastricht",1.3,0,11,7
"346991",2000-12-31,"Maastricht",2.9,1.4,0,7
"347001",2001-01-01,"Maastricht",7.6,0,71,8
"347011",2001-01-02,"Maastricht",11.7,3.8,13,5
"347021",2001-01-03,"Maastricht",9.2,1.9,23,6
"347031",2001-01-04,"Maastricht",9.4,0.2,5,7
"347041",2001-01-05,"Maastricht",10.4,0,159,8
"347051",2001-01-06,"Maastricht",9.2,0.5,64,7
"347061",2001-01-07,"Maastricht",6.8,1,1,5
"347071",2001-01-08,"Maastricht",6.4,3.2,13,5
"347081",2001-01-09,"Maastricht",5.8,0.4,0,7
"347091",2001-01-10,"Maastricht",3.8,0,41,7
"347101",2001-01-11,"Maastricht",3.8,0.2,38,8
"347111",2001-01-12,"Maastricht",3.6,7.2,0,2
"347121",2001-01-13,"Maastricht",1.7,7.2,0,1
"347131",2001-01-14,"Maastricht",1.6,7.1,0,1
"347141",2001-01-15,"Maastricht",1.5,7.5,0,0
"347151",2001-01-16,"Maastricht",1.8,7.3,0,1
"347161",2001-01-17,"Maastricht",0.6,7,0,2
"347171",2001-01-18,"Maastricht",3.5,0.5,19,8
"347181",2001-01-19,"Maastricht",2.9,0,0,8
"347191",2001-01-20,"Maastricht",1.1,0.6,12,8
"347201",2001-01-21,"Maastricht",2.9,4.1,111,6
"347211",2001-01-22,"Maastricht",8.7,0.3,99,8
"347221",2001-01-23,"Maastricht",11.7,1.7,14,7
"347231",2001-01-24,"Maastricht",12,0.7,33,6
"347241",2001-01-25,"Maastricht",8,0,43,5
"347251",2001-01-26,"Maastricht",6.6,1,2,5
"347261",2001-01-27,"Maastricht",5.7,0.9,95,6
"347271",2001-01-28,"Maastricht",6.8,6,-1,3
"347281",2001-01-29,"Maastricht",5.2,1.2,4,6
"347291",2001-01-30,"Maastricht",3.9,1.2,0,7
"347301",2001-01-31,"Maastricht",4.7,1.3,0,6
"347311",2001-02-01,"Maastricht",0.8,1.7,7,8
"347321",2001-02-02,"Maastricht",1.4,0,65,8
"347331",2001-02-03,"Maastricht",7.3,0,105,8
"347341",2001-02-04,"Maastricht",10.4,0,112,8
"347351",2001-02-05,"Maastricht",10.7,0.5,73,8
"347361",2001-02-06,"Maastricht",12.8,0,45,8
"347371",2001-02-07,"Maastricht",11.4,2.1,47,8
"347381",2001-02-08,"Maastricht",12.8,4,17,6
"347391",2001-02-09,"Maastricht",6.5,4,5,5
"347401",2001-02-10,"Maastricht",7.3,4.4,-1,5
"347411",2001-02-11,"Maastricht",11.3,1.9,-1,7
"347421",2001-02-12,"Maastricht",14,1.2,66,8
"347431",2001-02-13,"Maastricht",8,2,10,5
"347441",2001-02-14,"Maastricht",7,4.4,0,5
"347451",2001-02-15,"Maastricht",12,9,0,1
"347461",2001-02-16,"Maastricht",7.6,5,66,5
"347471",2001-02-17,"Maastricht",5.7,0,4,8
"347481",2001-02-18,"Maastricht",3.8,0.3,0,8
"347491",2001-02-19,"Maastricht",5.5,2.4,4,7
"347501",2001-02-20,"Maastricht",8.1,1.4,2,6
"347511",2001-02-21,"Maastricht",7.2,0,23,8
"347521",2001-02-22,"Maastricht",7,1.7,9,7
"347531",2001-02-23,"Maastricht",5.3,4,45,7
"347541",2001-02-24,"Maastricht",1.1,4.8,10,4
"347551",2001-02-25,"Maastricht",3.5,7.6,-1,6
"347561",2001-02-26,"Maastricht",3.9,4.5,-1,5
"347571",2001-02-27,"Maastricht",4.8,3.5,0,6
"347581",2001-02-28,"Maastricht",7.1,5.8,0,7
"347591",2001-03-01,"Maastricht",5.6,1.6,3,7
"347601",2001-03-02,"Maastricht",6,3.2,-1,7
"347611",2001-03-03,"Maastricht",0.4,0,-1,8
"347621",2001-03-04,"Maastricht",3.5,0,15,8
"347631",2001-03-05,"Maastricht",4.7,0.9,0,6
"347641",2001-03-06,"Maastricht",10.3,10.1,0,2
"347651",2001-03-07,"Maastricht",15.4,2,47,7
"347661",2001-03-08,"Maastricht",12.5,0.4,14,8
"347671",2001-03-09,"Maastricht",11.7,1.4,25,7
"347681",2001-03-10,"Maastricht",13,0.3,31,7
"347691",2001-03-11,"Maastricht",13.9,0.6,23,7
"347701",2001-03-12,"Maastricht",14,3.5,32,6
"347711",2001-03-13,"Maastricht",9.1,2.3,55,6
"347721",2001-03-14,"Maastricht",9.5,4.6,1,6
"347731",2001-03-15,"Maastricht",10.2,0.6,21,8
"347741",2001-03-16,"Maastricht",12.7,2.4,0,7
"347751",2001-03-17,"Maastricht",8.8,0,-1,8
"347761",2001-03-18,"Maastricht",9.9,0.7,121,8
"347771",2001-03-19,"Maastricht",5.3,3.2,21,6
"347781",2001-03-20,"Maastricht",4.3,3.1,-1,6
"347791",2001-03-21,"Maastricht",10.2,0.4,132,8
"347801",2001-03-22,"Maastricht",9.6,0.1,17,8
"347811",2001-03-23,"Maastricht",14.3,1.4,67,7
"347821",2001-03-24,"Maastricht",11.8,0.8,91,7
"347831",2001-03-25,"Maastricht",4.7,0,80,8
"347841",2001-03-26,"Maastricht",3.7,0,0,8
"347851",2001-03-27,"Maastricht",7.2,3.9,0,7
"347861",2001-03-28,"Maastricht",14.3,4.8,17,7
"347871",2001-03-29,"Maastricht",10.2,1.7,151,6
"347881",2001-03-30,"Maastricht",10.9,2.5,59,6
"347891",2001-03-31,"Maastricht",14.4,5.4,0,5
"347901",2001-04-01,"Maastricht",18.2,7.6,0,5
"347911",2001-04-02,"Maastricht",22.2,11.8,0,3
"347921",2001-04-03,"Maastricht",16.1,3.1,-1,6
"347931",2001-04-04,"Maastricht",12.6,2.5,39,7
"347941",2001-04-05,"Maastricht",11.5,3.7,21,6
"347951",2001-04-06,"Maastricht",13.9,1.1,16,7
"347961",2001-04-07,"Maastricht",12.9,5.7,14,6
"347971",2001-04-08,"Maastricht",11.5,1.6,3,7
"347981",2001-04-09,"Maastricht",10.6,0,3,8
"347991",2001-04-10,"Maastricht",10.8,1.7,128,8
"348001",2001-04-11,"Maastricht",10.8,0,25,7
"348011",2001-04-12,"Maastricht",8.7,2.8,-1,5
"348021",2001-04-13,"Maastricht",7.7,1.6,1,5
"348031",2001-04-14,"Maastricht",5.4,6.1,91,5
"348041",2001-04-15,"Maastricht",10.4,2.2,123,7
"348051",2001-04-16,"Maastricht",10,2.7,23,7
"348061",2001-04-17,"Maastricht",8,1,1,7
"348071",2001-04-18,"Maastricht",8.3,4,52,6
"348081",2001-04-19,"Maastricht",7.2,6,12,6
"348091",2001-04-20,"Maastricht",8.4,3.2,4,6
"348101",2001-04-21,"Maastricht",10.6,5,-1,4
"348111",2001-04-22,"Maastricht",12.5,9.3,0,3
"348121",2001-04-23,"Maastricht",13.5,2,0,7
"348131",2001-04-24,"Maastricht",15.7,5.1,74,6
"348141",2001-04-25,"Maastricht",14.9,2.6,19,7
"348151",2001-04-26,"Maastricht",14.6,4.8,5,5
"348161",2001-04-27,"Maastricht",11.5,0,61,8
"348171",2001-04-28,"Maastricht",15.1,4,33,6
"348181",2001-04-29,"Maastricht",16.7,3.7,74,7
"348191",2001-04-30,"Maastricht",19.8,4.9,-1,6
"348201",2001-05-01,"Maastricht",17.1,0.3,5,7
"348211",2001-05-02,"Maastricht",22.2,8.2,-1,7
"348221",2001-05-03,"Maastricht",21.2,4.8,51,6
"348231",2001-05-04,"Maastricht",11,0,18,8
"348241",2001-05-05,"Maastricht",12.3,2.7,0,6
"348251",2001-05-06,"Maastricht",13.5,3.7,-1,7
"348261",2001-05-07,"Maastricht",16.5,7.9,-1,5
"348271",2001-05-08,"Maastricht",16.4,3.1,0,5
"348281",2001-05-09,"Maastricht",23.6,13.3,0,2
"348291",2001-05-10,"Maastricht",24.6,14,0,1
"348301",2001-05-11,"Maastricht",25.2,12.8,0,1
"348311",2001-05-12,"Maastricht",24,14,0,2
"348321",2001-05-13,"Maastricht",26,13.3,0,5
"348331",2001-05-14,"Maastricht",21.2,2.5,65,7
"348341",2001-05-15,"Maastricht",20.3,10.7,36,5
"348351",2001-05-16,"Maastricht",18.4,6.7,55,4
"348361",2001-05-17,"Maastricht",17.1,7.1,8,5
"348371",2001-05-18,"Maastricht",12.9,0.2,4,7
"348381",2001-05-19,"Maastricht",17.3,5.2,0,5
"348391",2001-05-20,"Maastricht",18,13.7,0,1
"348401",2001-05-21,"Maastricht",18.7,12.8,0,3
"348411",2001-05-22,"Maastricht",19.7,14.3,0,4
"348421",2001-05-23,"Maastricht",23,14.6,0,0
"348431",2001-05-24,"Maastricht",24.9,14.4,0,1
"348441",2001-05-25,"Maastricht",23.4,11,0,2
"348451",2001-05-26,"Maastricht",25.6,9.1,0,6
"348461",2001-05-27,"Maastricht",20.8,4.4,0,7
"348471",2001-05-28,"Maastricht",25.1,5.5,-1,7
"348481",2001-05-29,"Maastricht",23.5,12.5,0,6
"348491",2001-05-30,"Maastricht",23.3,6.7,-1,5
"348501",2001-05-31,"Maastricht",18.7,8.4,-1,5
"348511",2001-06-01,"Maastricht",17.6,5.3,11,6
"348521",2001-06-02,"Maastricht",13.7,0.9,67,7
"348531",2001-06-03,"Maastricht",13,4.8,13,6
"348541",2001-06-04,"Maastricht",15.8,1.7,0,7
"348551",2001-06-05,"Maastricht",22.1,12.5,0,5
"348561",2001-06-06,"Maastricht",20.9,5.3,2,7
"348571",2001-06-07,"Maastricht",16.2,1,70,7
"348581",2001-06-08,"Maastricht",16.5,2.8,-1,7
"348591",2001-06-09,"Maastricht",17.8,11.5,0,5
"348601",2001-06-10,"Maastricht",18.2,4.9,30,7
"348611",2001-06-11,"Maastricht",17.5,6.2,8,5
"348621",2001-06-12,"Maastricht",18.6,8.3,0,5
"348631",2001-06-13,"Maastricht",20.3,5.7,-1,6
"348641",2001-06-14,"Maastricht",22.5,9,0,5
"348651",2001-06-15,"Maastricht",23,4.4,3,6
"348661",2001-06-16,"Maastricht",21.7,7.7,122,4
"348671",2001-06-17,"Maastricht",18.3,2.2,175,7
"348681",2001-06-18,"Maastricht",15.3,0.1,7,7
"348691",2001-06-19,"Maastricht",18.4,10.2,0,4
"348701",2001-06-20,"Maastricht",22.8,12.1,0,5
"348711",2001-06-21,"Maastricht",20.6,8.2,0,4
"348721",2001-06-22,"Maastricht",18.9,4.6,0,5
"348731",2001-06-23,"Maastricht",21.2,9.7,0,3
"348741",2001-06-24,"Maastricht",26,10.6,0,2
"348751",2001-06-25,"Maastricht",26.9,14,0,3
"348761",2001-06-26,"Maastricht",31.2,14.1,0,3
"348771",2001-06-27,"Maastricht",25.3,4.3,4,7
"348781",2001-06-28,"Maastricht",23.5,6.6,0,5
"348791",2001-06-29,"Maastricht",24.8,10.3,0,5
"348801",2001-06-30,"Maastricht",23.8,3.7,80,6
"348811",2001-07-01,"Maastricht",23.8,8.1,0,4
"348821",2001-07-02,"Maastricht",21.1,0.5,0,5
"348831",2001-07-03,"Maastricht",26.7,15.2,0,0
"348841",2001-07-04,"Maastricht",28.7,15.2,0,1
"348851",2001-07-05,"Maastricht",31.6,10.4,0,4
"348861",2001-07-06,"Maastricht",29.7,5.3,72,6
"348871",2001-07-07,"Maastricht",23.9,3.6,103,7
"348881",2001-07-08,"Maastricht",17.4,0,38,8
"348891",2001-07-09,"Maastricht",22,5.2,0,6
"348901",2001-07-10,"Maastricht",25.4,4.3,18,7
"348911",2001-07-11,"Maastricht",19.9,10.3,10,3
"348921",2001-07-12,"Maastricht",20.1,5.3,3,5
"348931",2001-07-13,"Maastricht",19.9,4.1,-1,6
"348941",2001-07-14,"Maastricht",17.4,0,104,8
"348951",2001-07-15,"Maastricht",21.1,4.7,12,7
"348961",2001-07-16,"Maastricht",20.1,5.2,10,6
"348971",2001-07-17,"Maastricht",23.6,6.7,14,6
"348981",2001-07-18,"Maastricht",21.1,4.2,49,6
"348991",2001-07-19,"Maastricht",19,1.4,101,7
"349001",2001-07-20,"Maastricht",17.5,1.8,37,6
"349011",2001-07-21,"Maastricht",20.7,2.3,-1,6
"349021",2001-07-22,"Maastricht",26.1,3.7,0,6
"349031",2001-07-23,"Maastricht",24.2,7.5,-1,6
"349041",2001-07-24,"Maastricht",26.1,10.3,0,3
"349051",2001-07-25,"Maastricht",27.2,11.6,0,2
"349061",2001-07-26,"Maastricht",29.3,5.5,-1,5
"349071",2001-07-27,"Maastricht",30.1,6.1,98,5
"349081",2001-07-28,"Maastricht",27.4,10.7,0,3
"349091",2001-07-29,"Maastricht",26.9,10.8,0,4
"349101",2001-07-30,"Maastricht",29.5,12.1,0,2
"349111",2001-07-31,"Maastricht",27,7.9,0,4
"349121",2001-08-01,"Maastricht",23.8,9.6,0,3
"349131",2001-08-02,"Maastricht",29.6,6.5,136,7
"349141",2001-08-03,"Maastricht",23.4,4.9,2,6
"349151",2001-08-04,"Maastricht",21,6.1,16,6
"349161",2001-08-05,"Maastricht",21.7,6,47,6
"349171",2001-08-06,"Maastricht",21.7,1.4,30,7
"349181",2001-08-07,"Maastricht",20.4,0.9,102,7
"349191",2001-08-08,"Maastricht",20.2,5.6,73,6
"349201",2001-08-09,"Maastricht",22.4,3.8,16,6
"349211",2001-08-10,"Maastricht",18.9,3.3,57,6
"349221",2001-08-11,"Maastricht",21.4,7.8,0,5
"349231",2001-08-12,"Maastricht",24,5.5,-1,6
"349241",2001-08-13,"Maastricht",24.4,4.6,-1,4
"349251",2001-08-14,"Maastricht",30.6,13.2,0,0
"349261",2001-08-15,"Maastricht",32.9,11.4,-1,3
"349271",2001-08-16,"Maastricht",24.3,4.7,83,6
"349281",2001-08-17,"Maastricht",24.6,12.7,0,4
"349291",2001-08-18,"Maastricht",27.8,7,59,5
"349301",2001-08-19,"Maastricht",24.2,6.5,7,5
"349311",2001-08-20,"Maastricht",21.3,1.8,0,7
"349321",2001-08-21,"Maastricht",26.8,8.7,0,3
"349331",2001-08-22,"Maastricht",28.4,9.8,0,3
"349341",2001-08-23,"Maastricht",28.8,7.7,0,5
"349351",2001-08-24,"Maastricht",30.1,11.9,0,2
"349361",2001-08-25,"Maastricht",33.2,11.6,0,1
"349371",2001-08-26,"Maastricht",34.2,9.9,0,4
"349381",2001-08-27,"Maastricht",21.8,6.5,29,5
"349391",2001-08-28,"Maastricht",20.5,11.7,0,3
"349401",2001-08-29,"Maastricht",23.1,10.7,0,5
"349411",2001-08-30,"Maastricht",18.4,1.4,8,7
"349421",2001-08-31,"Maastricht",20.4,2.9,16,5
"349431",2001-09-01,"Maastricht",19,1.8,7,5
"349441",2001-09-02,"Maastricht",17.5,1,23,7
"349451",2001-09-03,"Maastricht",17.4,0,189,8
"349461",2001-09-04,"Maastricht",16.4,2.2,96,8
"349471",2001-09-05,"Maastricht",17.8,2.7,9,7
"349481",2001-09-06,"Maastricht",17.5,1.8,179,6
"349491",2001-09-07,"Maastricht",17,0.7,3,8
"349501",2001-09-08,"Maastricht",16.1,3.1,94,6
"349511",2001-09-09,"Maastricht",13,5.3,85,7
"349521",2001-09-10,"Maastricht",15.7,2.4,19,7
"349531",2001-09-11,"Maastricht",16,3.3,3,6
"349541",2001-09-12,"Maastricht",18,1.1,6,7
"349551",2001-09-13,"Maastricht",16.4,1.5,85,7
"349561",2001-09-14,"Maastricht",15.9,2.5,-1,7
"349571",2001-09-15,"Maastricht",15.8,2.6,60,7
"349581",2001-09-16,"Maastricht",14.4,2.1,90,7
"349591",2001-09-17,"Maastricht",14.7,2.5,128,6
"349601",2001-09-18,"Maastricht",14.6,6.1,0,5
"349611",2001-09-19,"Maastricht",13,1.3,136,7
"349621",2001-09-20,"Maastricht",15.4,1,11,7
"349631",2001-09-21,"Maastricht",17,3.5,36,6
"349641",2001-09-22,"Maastricht",15.9,3.8,2,4
"349651",2001-09-23,"Maastricht",15.8,2.9,-1,7
"349661",2001-09-24,"Maastricht",17.2,6,0,5
"349671",2001-09-25,"Maastricht",16.7,3,0,6
"349681",2001-09-26,"Maastricht",17.5,5.6,36,5
"349691",2001-09-27,"Maastricht",17.7,1.1,3,6
"349701",2001-09-28,"Maastricht",20.7,8.2,0,5
"349711",2001-09-29,"Maastricht",20.6,4.6,37,7
"349721",2001-09-30,"Maastricht",20,5.3,12,6
"349731",2001-10-01,"Maastricht",19.2,0.1,70,8
"349741",2001-10-02,"Maastricht",24,2.3,129,6
"349751",2001-10-03,"Maastricht",17.3,1.9,23,7
"349761",2001-10-04,"Maastricht",17.3,5.2,0,4
"349771",2001-10-05,"Maastricht",19.4,5.3,0,5
"349781",2001-10-06,"Maastricht",20.1,4.9,34,7
"349791",2001-10-07,"Maastricht",18.5,3.9,-1,6
"349801",2001-10-08,"Maastricht",17.4,4.5,1,4
"349811",2001-10-09,"Maastricht",15.7,1,0,5
"349821",2001-10-10,"Maastricht",17.1,8.4,0,3
"349831",2001-10-11,"Maastricht",18.4,7.9,0,4
"349841",2001-10-12,"Maastricht",22,9.8,0,1
"349851",2001-10-13,"Maastricht",23.8,7.2,0,1
"349861",2001-10-14,"Maastricht",21.4,5.3,4,5
"349871",2001-10-15,"Maastricht",22.3,5.3,0,4
"349881",2001-10-16,"Maastricht",17.9,7.8,0,3
"349891",2001-10-17,"Maastricht",18.9,4.4,0,4
"349901",2001-10-18,"Maastricht",20.2,4.3,59,6
"349911",2001-10-19,"Maastricht",21.1,5.9,0,4
"349921",2001-10-20,"Maastricht",19.3,2.3,-1,6
"349931",2001-10-21,"Maastricht",16,2.9,-1,7
"349941",2001-10-22,"Maastricht",16.4,6.4,0,4
"349951",2001-10-23,"Maastricht",15,0,61,7
"349961",2001-10-24,"Maastricht",15,1.9,17,5
"349971",2001-10-25,"Maastricht",15.9,1.8,-1,6
"349981",2001-10-26,"Maastricht",16.3,6.9,0,4
"349991",2001-10-27,"Maastricht",15,0.6,53,7
"350001",2001-10-28,"Maastricht",12.7,0.1,95,6
"350011",2001-10-29,"Maastricht",13.6,1.8,0,7
"350021",2001-10-30,"Maastricht",19.1,7,0,3
"350031",2001-10-31,"Maastricht",17,1.1,24,5
"350041",2001-11-01,"Maastricht",12,6,0,3
"350051",2001-11-02,"Maastricht",12.9,8.5,0,2
"350061",2001-11-03,"Maastricht",12.6,6.7,0,4
